CustomerKey,CustomerName,Segment,Country,Region
8917,Zofia Urbaniak,B2C,Polska,Podlaskie
8918,Aleksander Stencel,B2C,Polska,Zachodniopomorskie
8919,Jan Svoboda,B2C,Czechy,
8920,Antoni Gruszczyński,B2C,Polska,Dolnośląskie
8921,Andreas Schneider,B2C,Niemcy,
8922,Antoni Ziółkowski,B2C,Polska,Dolnośląskie
8923,Jana Dvořák,B2C,Czechy,
8924,Hans Meyer,B2C,Niemcy,
8925,Aleksander Kędziora,B2C,Polska,Mazowieckie
8926,Claudia Fischer,B2C,Niemcy,
8927,Hans Schäfer,B2C,Niemcy,
8928,Julian Bator,B2C,Polska,Dolnośląskie
8929,Tymon Śpiewak,B2C,Polska,Podlaskie
8930,Lilianna Rucińska,B2C,Polska,Mazowieckie
8931,Piotr Sobczak,B2C,Polska,Mazowieckie
8932,Oliwia Wawrzyniak,B2C,Polska,Śląskie
8933,Zuzanna Skowrońska,B2C,Polska,Pomorskie
8934,Dávid Kováč,B2C,Słowacja,
8935,Stanisław Grzesiak,B2C,Polska,Pomorskie
8936,Jadwiga Piotrowska,B2C,Polska,Podlaskie
8937,Mikołaj Oliinyk,B2C,Polska,Lubelskie
8938,Agata Gola,B2C,Polska,Mazowieckie
8939,Franciszek Kaczyński,B2C,Polska,Dolnośląskie
8940,Krzysztof Pluta,B2C,Polska,Mazowieckie
8941,Hans Zimmermann,B2C,Niemcy,
8942,Natalia Marszałek,B2C,Polska,Podlaskie
8943,Andreas Schröder,B2C,Niemcy,
8944,Miłosz Kopeć,B2C,Polska,Mazowieckie
8945,Borys Bilski,B2C,Polska,Śląskie
8946,Alicja Pająk,B2C,Polska,Dolnośląskie
8947,Zuzana Baláž,B2C,Słowacja,
8948,Michalina Pawłowska,B2C,Polska,Małopolskie
8949,Hans Fischer,B2C,Niemcy,
8950,Rozalia Więckowska,B2C,Polska,Wielkopolskie
8951,Tobiasz Skibiński,B2C,Polska,Lubuskie
8952,Julia Kot,B2C,Polska,Śląskie
8953,Antonina Żak,B2C,Polska,Mazowieckie
8954,Jana Kučera,B2C,Czechy,
8955,Julia Sołtys,B2C,Polska,Opolskie
8956,Danylo Jaworski,B2C,Polska,Małopolskie
8957,Nikodem Wójtowicz,B2C,Polska,Śląskie
8958,Hana Novák,B2C,Czechy,
8959,Iga Kravchuk,B2C,Polska,Lubelskie
8960,Noemi Wilk,B2C,Polska,Mazowieckie
8961,Frank Müller,B2C,Niemcy,
8962,Jan Mazur,B2C,Polska,Wielkopolskie
8963,Stanisław Zalewski,B2C,Polska,Śląskie
8964,Franciszek Borkowski,B2C,Polska,Wielkopolskie
8965,Anna Hájek,B2C,Czechy,
8966,Michael Becker,B2C,Niemcy,
8967,Milena Kołodziejska,B2C,Polska,Dolnośląskie
8968,Piotr Wasilewski,B2C,Polska,Pomorskie
8969,Liliana Marchewka,B2C,Polska,Dolnośląskie
8970,Wolfgang Weber,B2C,Niemcy,
8971,Emma Hartmann,B2C,Niemcy,
8972,Stefan Żukowski,B2C,Polska,Mazowieckie
8973,Izabela Bartosik,B2C,Polska,Zachodniopomorskie
8974,Tereza Svoboda,B2C,Czechy,
8975,Nikodem Olszewski,B2C,Polska,Śląskie
8976,Milan Pietrzyk,B2C,Polska,Małopolskie
8977,Teodor Przybysz,B2C,Polska,Wielkopolskie
8978,Julian Wróblewski,B2C,Polska,Opolskie
8979,Jakub Horák,B2C,Czechy,
8980,Wiktoria Wysocka,B2C,Polska,Mazowieckie
8981,Igor Leśniak,B2C,Polska,Mazowieckie
8982,Stanisław Jędrzejewski,B2C,Polska,Mazowieckie
8983,Emilia Gąsiorowska,B2C,Polska,Zachodniopomorskie
8984,Liliana Szczęsna,B2C,Polska,Śląskie
8985,Oliwia Stefańska,B2C,Polska,Kujawsko-pomorskie
8986,Thomas Schwarz,B2C,Niemcy,
8987,Mia Mazur,B2C,Polska,Mazowieckie
8988,Cezary Markiewicz,B2C,Polska,Lubuskie
8989,Hanna Grzyb,B2C,Polska,Śląskie
8990,Tymoteusz Przybylski,B2C,Polska,Dolnośląskie
8991,Florian Różycki,B2C,Polska,Śląskie
8992,Anna Procházka,B2C,Czechy,
8993,Maja Grzelak,B2C,Polska,Dolnośląskie
8994,Natan Olszewski,B2C,Polska,Podkarpackie
8995,Helena Pelc,B2C,Polska,Kujawsko-pomorskie
8996,Tobiasz Burek,B2C,Polska,Śląskie
8997,Martin Schmidt,B2C,Niemcy,
8998,Jakub Kozak,B2C,Polska,Mazowieckie
8999,Hana Procházka,B2C,Czechy,
9000,Leon Borowiec,B2C,Polska,Mazowieckie
9001,Leon Zając,B2C,Polska,Dolnośląskie
9002,Jan Novotný,B2C,Czechy,
9003,Leon Czarnota,B2C,Polska,Śląskie
9004,Maria Gałązka,B2C,Polska,Śląskie
9005,Antonina Zakrzewska,B2C,Polska,Lubelskie
9006,Kacper Nowakowski,B2C,Polska,Podkarpackie
9007,Hanna Szeląg,B2C,Polska,Mazowieckie
9008,Jan Duda,B2C,Polska,Wielkopolskie
9009,Alicja Raczkowska,B2C,Polska,Dolnośląskie
9010,Antoni Fijałkowski,B2C,Polska,Śląskie
9011,Ignacy Rogala,B2C,Polska,Mazowieckie
9012,Alicja Bochenek,B2C,Polska,Śląskie
9013,Filip Gajda,B2C,Polska,Kujawsko-pomorskie
9014,Zofia Mikulska,B2C,Polska,Mazowieckie
9015,Zofia Kłosowska,B2C,Polska,Mazowieckie
9016,Peter Tóth,B2C,Słowacja,
9017,Nadia Tkaczyk,B2C,Polska,Mazowieckie
9018,Antoni Wójcik,B2C,Polska,Mazowieckie
9019,Milana Sokół,B2C,Polska,Mazowieckie
9020,Anna Procházka,B2C,Czechy,
9021,Katharina Krüger,B2C,Niemcy,
9022,Jadwiga Matuszewska,B2C,Polska,Małopolskie
9023,Matvey Żak,B2C,Polska,Mazowieckie
9024,Jan Perkowski,B2C,Polska,Mazowieckie
9025,Oliwier Dąbrowski,B2C,Polska,Dolnośląskie
9026,Klaus Klein,B2C,Niemcy,
9027,Hubert Chojnacki,B2C,Polska,Lubelskie
9028,Franciszek Dziuba,B2C,Polska,Mazowieckie
9029,Mia Aleksandrowicz,B2C,Polska,Mazowieckie
9030,Franciszek Stefański,B2C,Polska,Dolnośląskie
9031,Mia Jankowska,B2C,Polska,Świętokrzyskie
9032,Bogdan Nowak,B2C,Polska,Mazowieckie
9033,Lidia Rutkowska,B2C,Polska,Mazowieckie
9034,Pola Urbanowicz,B2C,Polska,Wielkopolskie
9035,Julia Schröder,B2C,Niemcy,
9036,Ignacy Szczepanik,B2C,Polska,Mazowieckie
9037,Milan Wróbel,B2C,Polska,Pomorskie
9038,Stefan Schröder,B2C,Niemcy,
9039,Maria Schröder,B2C,Niemcy,
9040,Milan Wilk,B2C,Polska,Małopolskie
9041,Klaus Weber,B2C,Niemcy,
9042,Ignacy Krawczyk,B2C,Polska,Opolskie
9043,Hubert Rak,B2C,Polska,Świętokrzyskie
9044,Ondřej Svoboda,B2C,Czechy,
9045,Elisa Łukasiewicz,B2C,Polska,Wielkopolskie
9046,Jan Kowalczyk,B2C,Polska,Dolnośląskie
9047,Zofia Matysiak,B2C,Polska,Wielkopolskie
9048,Monika Nagy,B2C,Słowacja,
9049,Maja Gwóźdź,B2C,Polska,Małopolskie
9050,Izabela Pietrzak,B2C,Polska,Mazowieckie
9051,Ursula Schmidt,B2C,Niemcy,
9052,Mia Banaś,B2C,Polska,Mazowieckie
9053,Igor Kasprzyk,B2C,Polska,Małopolskie
9054,Marko Bieniek,B2C,Polska,Wielkopolskie
9055,Łucja Kolasa,B2C,Polska,Wielkopolskie
9056,Łucja Chmielewska,B2C,Polska,Warmińsko-mazurskie
9057,Jana Procházka,B2C,Czechy,
9058,Zuzanna Ciesielska,B2C,Polska,Wielkopolskie
9059,Tomáš Tóth,B2C,Słowacja,
9060,Maria Błońska,B2C,Polska,Pomorskie
9061,Miłosz Kuś,B2C,Polska,Mazowieckie
9062,Tereza Hájek,B2C,Czechy,
9063,Jan Horák,B2C,Czechy,
9064,Kateřina Dvořák,B2C,Czechy,
9065,Franciszek Kozak,B2C,Polska,Wielkopolskie
9066,Franciszek Jasiński,B2C,Polska,Mazowieckie
9067,Martina Černák,B2C,Słowacja,
9068,Frank Müller,B2C,Niemcy,
9069,Klaus Klein,B2C,Niemcy,
9070,Adela Piotrowska,B2C,Polska,Mazowieckie
9071,Jakub Gwóźdź,B2C,Polska,Mazowieckie
9072,Szymon Szymański,B2C,Polska,Pomorskie
9073,Peter Wagner,B2C,Niemcy,
9074,Aleksander Laskowski,B2C,Polska,Kujawsko-pomorskie
9075,Nikodem Rudziński,B2C,Polska,Mazowieckie
9076,Michal Szabó,B2C,Słowacja,
9077,Gabriela Świątkowska,B2C,Polska,Pomorskie
9078,Maja Adamczewska,B2C,Polska,Lubuskie
9079,Daniel Magiera,B2C,Polska,Mazowieckie
9080,Hanna Król,B2C,Polska,Mazowieckie
9081,Anastazja Mazurkiewicz,B2C,Polska,Świętokrzyskie
9082,Lilianna Janas,B2C,Polska,Mazowieckie
9083,Józef Majcher,B2C,Polska,Mazowieckie
9084,Marianna Grabska,B2C,Polska,Śląskie
9085,Lena Lipińska,B2C,Polska,Małopolskie
9086,Milena Piotrowska,B2C,Polska,Dolnośląskie
9087,Emilia Kowalska,B2C,Polska,Mazowieckie
9088,Tereza Černý,B2C,Czechy,
9089,Maja Kasprzyk,B2C,Polska,Mazowieckie
9090,Antoni Borkowski,B2C,Polska,Opolskie
9091,Lukáš Horváth,B2C,Słowacja,
9092,Kornelia Ratajczak,B2C,Polska,Zachodniopomorskie
9093,Diana Janowska,B2C,Polska,Łódzkie
9094,Zuzanna Kaczmarczyk,B2C,Polska,Wielkopolskie
9095,Łucja Niewiadomska,B2C,Polska,Dolnośląskie
9096,Jonasz Makuch,B2C,Polska,Mazowieckie
9097,Leon Tokarski,B2C,Polska,Pomorskie
9098,Jagoda Grudzień,B2C,Polska,Warmińsko-mazurskie
9099,Gabriela Janik,B2C,Polska,Łódzkie
9100,Hubert Krajewski,B2C,Polska,Lubelskie
9101,Lena Zimmermann,B2C,Niemcy,
9102,Maximilian Wagner,B2C,Niemcy,
9103,Julian Sieradzki,B2C,Polska,Wielkopolskie
9104,Jakub Adamiec,B2C,Polska,Łódzkie
9105,Zuzanna Zając,B2C,Polska,Mazowieckie
9106,Róża Krzyżanowska,B2C,Polska,Mazowieckie
9107,Claudia Wolf,B2C,Niemcy,
9108,Igor Janik,B2C,Polska,Opolskie
9109,Franciszek Różycki,B2C,Polska,Dolnośląskie
9110,Franciszek Kowalski,B2C,Polska,Mazowieckie
9111,Barbara Wójtowicz,B2C,Polska,Śląskie
9112,Kazimierz Żmuda,B2C,Polska,Mazowieckie
9113,Dávid Varga,B2C,Słowacja,
9114,Igor Kwiatkowski,B2C,Polska,Wielkopolskie
9115,Zuzana Kováč,B2C,Słowacja,
9116,Eryk Napierała,B2C,Polska,Podkarpackie
9117,Iga Jakubowska,B2C,Polska,Podlaskie
9118,Oskar Śliwiński,B2C,Polska,Pomorskie
9119,Marcel Zabłocki,B2C,Polska,Podlaskie
9120,Franciszek Markowski,B2C,Polska,Małopolskie
9121,Martin Tóth,B2C,Słowacja,
9122,Sabine Schneider,B2C,Niemcy,
9123,Laura Osowska,B2C,Polska,Małopolskie
9124,Christine Koch,B2C,Niemcy,
9125,Liam Dubiel,B2C,Polska,Śląskie
9126,Aurelia Wróbel,B2C,Polska,Podlaskie
9127,Julian Pająk,B2C,Polska,Dolnośląskie
9128,Emilia Nowak,B2C,Polska,Małopolskie
9129,Lukas Becker,B2C,Niemcy,
9130,Mia Świder,B2C,Polska,Mazowieckie
9131,Nel Kania,B2C,Polska,Małopolskie
9132,Aleksy Brzeziński,B2C,Polska,Podlaskie
9133,Jakub Bednarek,B2C,Polska,Mazowieckie
9134,Daniel Smoliński,B2C,Polska,Opolskie
9135,Zofia Jaworska,B2C,Polska,Mazowieckie
9136,Łucja Kapusta,B2C,Polska,Warmińsko-mazurskie
9137,Martin Kráľ,B2C,Słowacja,
9138,Rozalia Karpińska,B2C,Polska,Podkarpackie
9139,Tymon Kowalski,B2C,Polska,Mazowieckie
9140,Oskar Krajewski,B2C,Polska,Mazowieckie
9141,Thomas Schwarz,B2C,Niemcy,
9142,Nikola Chojnacka,B2C,Polska,Kujawsko-pomorskie
9143,Christine Becker,B2C,Niemcy,
9144,Tadeusz Jagielski,B2C,Polska,Lubelskie
9145,Jagoda Kaczmarek,B2C,Polska,Dolnośląskie
9146,Szymon Góra,B2C,Polska,Podlaskie
9147,Dawid Woźny,B2C,Polska,Mazowieckie
9148,Julia Kula,B2C,Polska,Podkarpackie
9149,David Král,B2C,Czechy,
9150,Klaus Wagner,B2C,Niemcy,
9151,Marcelina Warchoł,B2C,Polska,Śląskie
9152,Thomas Zimmermann,B2C,Niemcy,
9153,Łucja Kania,B2C,Polska,Małopolskie
9154,Melania Kamińska,B2C,Polska,Podkarpackie
9155,Anna Veselý,B2C,Czechy,
9156,David Marek,B2C,Czechy,
9157,Antoni Jaworski,B2C,Polska,Pomorskie
9158,Kazimierz Czarnecki,B2C,Polska,Mazowieckie
9159,Iga Zięba,B2C,Polska,Śląskie
9160,Lilianna Godlewska,B2C,Polska,Dolnośląskie
9161,Julia Nowak,B2C,Polska,Podlaskie
9162,Martin Pospíšil,B2C,Czechy,
9163,Wiktoria Polak,B2C,Polska,Podkarpackie
9164,David Dvořák,B2C,Czechy,
9165,Wiktor Laskowski,B2C,Polska,Wielkopolskie
9166,Lea Stępniak,B2C,Polska,Podkarpackie
9167,Tymoteusz Krupiński,B2C,Polska,Mazowieckie
9168,Laura Juszczyk,B2C,Polska,Śląskie
9169,Monika Hofmann,B2C,Niemcy,
9170,Julia Włodarska,B2C,Polska,Mazowieckie
9171,Aleksander Szymański,B2C,Polska,Świętokrzyskie
9172,Oskar Wysocki,B2C,Polska,Kujawsko-pomorskie
9173,Zofia Adamiec,B2C,Polska,Małopolskie
9174,Jan Sikora,B2C,Polska,Małopolskie
9175,Jagna Kamińska,B2C,Polska,Łódzkie
9176,Zuzanna Wasiak,B2C,Polska,Mazowieckie
9177,Szymon Maślanka,B2C,Polska,Podkarpackie
9178,Adela Kusiak,B2C,Polska,Podlaskie
9179,Fabian Ciesielski,B2C,Polska,Wielkopolskie
9180,Claudia Fischer,B2C,Niemcy,
9181,Maria Niedziela,B2C,Polska,Małopolskie
9182,Martin Procházka,B2C,Czechy,
9183,Martin Novák,B2C,Słowacja,
9184,Maksymilian Zarzycki,B2C,Polska,Mazowieckie
9185,Filip Szymański,B2C,Polska,Kujawsko-pomorskie
9186,Nina Wiśniewska,B2C,Polska,Wielkopolskie
9187,Martina Polák,B2C,Słowacja,
9188,Aleksandra Wójcik,B2C,Polska,Opolskie
9189,Klara Dubiel,B2C,Polska,Lubuskie
9190,Pola Zajączkowska,B2C,Polska,Małopolskie
9191,Jakub Kamiński,B2C,Polska,Podlaskie
9192,Antoni Szymkowiak,B2C,Polska,Pomorskie
9193,Laura Janiak,B2C,Polska,Pomorskie
9194,Adam Sidor,B2C,Polska,Pomorskie
9195,Nela Kamińska,B2C,Polska,Lubuskie
9196,Liliana Zawadzka,B2C,Polska,Mazowieckie
9197,Aleksander Dąbrowski,B2C,Polska,Podlaskie
9198,Konstanty Jankowski,B2C,Polska,Łódzkie
9199,Laura Kowalska,B2C,Polska,Zachodniopomorskie
9200,Ján Novák,B2C,Słowacja,
9201,Zofia Karaś,B2C,Polska,Opolskie
9202,Zuzanna Wójtowicz,B2C,Polska,Podkarpackie
9203,Damian Sokołowski,B2C,Polska,Mazowieckie
9204,Rozalia Bury,B2C,Polska,Dolnośląskie
9205,Julia Hoffmann,B2C,Niemcy,
9206,Ofelia Pająk,B2C,Polska,Łódzkie
9207,Wolfgang Richter,B2C,Niemcy,
9208,Sophie Zimmermann,B2C,Niemcy,
9209,Klaus Krüger,B2C,Niemcy,
9210,Mieszko Mazurek,B2C,Polska,Małopolskie
9211,Nikodem Singh,B2C,Polska,Mazowieckie
9212,Petr Veselý,B2C,Czechy,
9213,Emilia Bernat,B2C,Polska,Lubelskie
9214,Eva Král,B2C,Czechy,
9215,Nikodem Woś,B2C,Polska,Śląskie
9216,Monika Schmidt,B2C,Niemcy,
9217,Leo Dudzik,B2C,Polska,Pomorskie
9218,Jan Kujawa,B2C,Polska,Śląskie
9219,Klara Zaręba,B2C,Polska,Zachodniopomorskie
9220,Julia Wieczorek,B2C,Polska,Śląskie
9221,Fabian Leśniak,B2C,Polska,Warmińsko-mazurskie
9222,Jana Kráľ,B2C,Słowacja,
9223,Mikołaj Witkowski,B2C,Polska,Mazowieckie
9224,Hanna Lesiak,B2C,Polska,Małopolskie
9225,Rozalia Lis,B2C,Polska,Wielkopolskie
9226,Nina Kozak,B2C,Polska,Mazowieckie
9227,Bartosz Sobolewski,B2C,Polska,Śląskie
9228,Zofia Witek,B2C,Polska,Mazowieckie
9229,Dawid Kurowski,B2C,Polska,Opolskie
9230,Barbara Węgrzyn,B2C,Polska,Mazowieckie
9231,Aleksandra Zawisza,B2C,Polska,Lubuskie
9232,Cezary Kwiatkowski,B2C,Polska,Mazowieckie
9233,Ondřej Hájek,B2C,Czechy,
9234,Mia Zielonka,B2C,Polska,Mazowieckie
9235,Aleksander Wajda,B2C,Polska,Lubelskie
9236,Claudia Krüger,B2C,Niemcy,
9237,Ksawery Nowak,B2C,Polska,Wielkopolskie
9238,Oskar Jeziorski,B2C,Polska,Mazowieckie
9239,Lukas Müller,B2C,Niemcy,
9240,Petra Schäfer,B2C,Niemcy,
9241,Maksymilian Zalewski,B2C,Polska,Lubuskie
9242,Julia Becker,B2C,Niemcy,
9243,Teodor Kosiński,B2C,Polska,Dolnośląskie
9244,Jakub Kurowski,B2C,Polska,Zachodniopomorskie
9245,Tomáš Pospíšil,B2C,Czechy,
9246,Nikodem Rogowski,B2C,Polska,Wielkopolskie
9247,Mikołaj Okoń,B2C,Polska,Wielkopolskie
9248,Jakub Horák,B2C,Czechy,
9249,Jan Novotný,B2C,Czechy,
9250,Laura Skiba,B2C,Polska,Śląskie
9251,Emilia Woźniak,B2C,Polska,Podkarpackie
9252,Szymon Miller,B2C,Polska,Śląskie
9253,Nina Kędzierska,B2C,Polska,Kujawsko-pomorskie
9254,Aniela Żak,B2C,Polska,Mazowieckie
9255,Jan Kowalski,B2C,Polska,Wielkopolskie
9256,Michalina Bednarczyk,B2C,Polska,Pomorskie
9257,Maja Szyszka,B2C,Polska,Mazowieckie
9258,Peter Neumann,B2C,Niemcy,
9259,Aleksander Lewandowski,B2C,Polska,Podkarpackie
9260,Jakub Paprocki,B2C,Polska,Śląskie
9261,Leo Cybulski,B2C,Polska,Wielkopolskie
9262,Laura Wilk,B2C,Polska,Wielkopolskie
9263,Laura Furman,B2C,Polska,Wielkopolskie
9264,Klaus Schröder,B2C,Niemcy,
9265,Klara Kozioł,B2C,Polska,Zachodniopomorskie
9266,Maximilian Becker,B2C,Niemcy,
9267,Anna Ostrowska,B2C,Polska,Mazowieckie
9268,Hana Němec,B2C,Czechy,
9269,Jan Bojarski,B2C,Polska,Pomorskie
9270,Frank Schwarz,B2C,Niemcy,
9271,Aleksander Karaś,B2C,Polska,Mazowieckie
9272,Martyna Kowalska,B2C,Polska,Mazowieckie
9273,Maja Malinowska,B2C,Polska,Lubelskie
9274,Karol Bartkowiak,B2C,Polska,Pomorskie
9275,Stanisław Nguyễn,B2C,Polska,Podkarpackie
9276,Maksymilian Kędzierski,B2C,Polska,Śląskie
9277,Nikola Skowron,B2C,Polska,Świętokrzyskie
9278,Szymon Osowski,B2C,Polska,Mazowieckie
9279,Alicja Karczewska,B2C,Polska,Podkarpackie
9280,Klaus Neumann,B2C,Niemcy,
9281,Sabine Koch,B2C,Niemcy,
9282,Lena Schmidt,B2C,Niemcy,
9283,Nel Kot,B2C,Polska,Wielkopolskie
9284,Leo Krasowski,B2C,Polska,Mazowieckie
9285,Maria Ostrowska,B2C,Polska,Małopolskie
9286,Antoni Kowalski,B2C,Polska,Opolskie
9287,Zofia Kwiatkowska,B2C,Polska,Małopolskie
9288,Maja Wojciechowska,B2C,Polska,Mazowieckie
9289,Fabian Łukasiewicz,B2C,Polska,Mazowieckie
9290,Kacper Lewandowski,B2C,Polska,Wielkopolskie
9291,Oskar Zaremba,B2C,Polska,Dolnośląskie
9292,Filip Zawadzki,B2C,Polska,Mazowieckie
9293,Aron Korzeniowski,B2C,Polska,Wielkopolskie
9294,Zuzanna Żurek,B2C,Polska,Mazowieckie
9295,Alicja Górka,B2C,Polska,Pomorskie
9296,Katharina Wagner,B2C,Niemcy,
9297,Julian Juszczak,B2C,Polska,Wielkopolskie
9298,Claudia Braun,B2C,Niemcy,
9299,Jana Kučera,B2C,Czechy,
9300,Olaf Kusiak,B2C,Polska,Śląskie
9301,Tadeusz Konieczny,B2C,Polska,Lubelskie
9302,Nikodem Matysiak,B2C,Polska,Mazowieckie
9303,Klaus Schneider,B2C,Niemcy,
9304,Stefan Schulz,B2C,Niemcy,
9305,Wolfgang Schwarz,B2C,Niemcy,
9306,Leon Kowalczyk,B2C,Polska,Łódzkie
9307,Stefan Nowicki,B2C,Polska,Dolnośląskie
9308,Monika Lukáč,B2C,Słowacja,
9309,Zuzanna Grabowska,B2C,Polska,Warmińsko-mazurskie
9310,Marcel Gruca,B2C,Polska,Małopolskie
9311,Jerzy Stachowiak,B2C,Polska,Wielkopolskie
9312,Oskar Małecki,B2C,Polska,Kujawsko-pomorskie
9313,Lilianna Kubik,B2C,Polska,Wielkopolskie
9314,Maximilian Braun,B2C,Niemcy,
9315,Anna Szabó,B2C,Słowacja,
9316,Jan Grabowski,B2C,Polska,Mazowieckie
9317,Anna Fischer,B2C,Niemcy,
9318,Wojciech Niedzielski,B2C,Polska,Pomorskie
9319,Mikołaj Ostrowski,B2C,Polska,Dolnośląskie
9320,Daniel Michalski,B2C,Polska,Lubelskie
9321,Mikołaj Cichoń,B2C,Polska,Kujawsko-pomorskie
9322,Zofia Owczarek,B2C,Polska,Łódzkie
9323,Alicja Dobrowolska,B2C,Polska,Podkarpackie
9324,Blanka Klimek,B2C,Polska,Mazowieckie
9325,Martin Veselý,B2C,Czechy,
9326,Milan Kaczmarek,B2C,Polska,Kujawsko-pomorskie
9327,Aleksander Czajka,B2C,Polska,Dolnośląskie
9328,Gustaw Lewandowski,B2C,Polska,Kujawsko-pomorskie
9329,Franciszek Kuźma,B2C,Polska,Dolnośląskie
9330,Eva Novák,B2C,Słowacja,
9331,Miłosz Sowa,B2C,Polska,Śląskie
9332,Aleksander Kozłowski,B2C,Polska,Łódzkie
9333,Michalina Olszak,B2C,Polska,Wielkopolskie
9334,Pola Urbanek,B2C,Polska,Mazowieckie
9335,Eva Varga,B2C,Słowacja,
9336,Zuzana Molnár,B2C,Słowacja,
9337,Lilianna Pasternak,B2C,Polska,Małopolskie
9338,Antoni Olejnik,B2C,Polska,Mazowieckie
9339,Wiktor Wojtas,B2C,Polska,Wielkopolskie
9340,Nela Gąsiorowska,B2C,Polska,Mazowieckie
9341,Jana Veselý,B2C,Czechy,
9342,Wolfgang Klein,B2C,Niemcy,
9343,Iga Urbaniak,B2C,Polska,Małopolskie
9344,Michał Błaszczyk,B2C,Polska,Zachodniopomorskie
9345,Adam Rogoziński,B2C,Polska,Śląskie
9346,Emilia Kołodziej,B2C,Polska,Dolnośląskie
9347,Adrianna Muszyńska,B2C,Polska,Śląskie
9348,Emilia Adamek,B2C,Polska,Dolnośląskie
9349,Zuzanna Bogucka,B2C,Polska,Mazowieckie
9350,Leon Dec,B2C,Polska,Małopolskie
9351,Martin Schmidt,B2C,Niemcy,
9352,Marcelina Krupa,B2C,Polska,Podlaskie
9353,Jakub Skoczylas,B2C,Polska,Łódzkie
9354,Maja Pawłowska,B2C,Polska,Mazowieckie
9355,Artur Marzec,B2C,Polska,Łódzkie
9356,Wiktoria Krawiec,B2C,Polska,Kujawsko-pomorskie
9357,Adam Wilk,B2C,Polska,Mazowieckie
9358,Lucjan Oleś,B2C,Polska,Zachodniopomorskie
9359,Wolfgang Müller,B2C,Niemcy,
9360,Felix Hartmann,B2C,Niemcy,
9361,Jan Zając,B2C,Polska,Małopolskie
9362,Wojciech Kasprzyk,B2C,Polska,Mazowieckie
9363,Petr Veselý,B2C,Czechy,
9364,Frank Schmidt,B2C,Niemcy,
9365,Helena Tokarska,B2C,Polska,Świętokrzyskie
9366,Antonina Michalska,B2C,Polska,Mazowieckie
9367,Henryk Stokłosa,B2C,Polska,Lubuskie
9368,Rozalia Nowak,B2C,Polska,Wielkopolskie
9369,Julia Biernacka,B2C,Polska,Śląskie
9370,Pola Knapik,B2C,Polska,Świętokrzyskie
9371,Sophie Koch,B2C,Niemcy,
9372,Blanka Różycka,B2C,Polska,Pomorskie
9373,Szymon Bednarek,B2C,Polska,Mazowieckie
9374,Wiktor Gawlik,B2C,Polska,Podkarpackie
9375,Amelia Tomaszewska,B2C,Polska,Podkarpackie
9376,Ursula Krüger,B2C,Niemcy,
9377,Stanisław Pasek,B2C,Polska,Łódzkie
9378,Stanisław Kucharczyk,B2C,Polska,Mazowieckie
9379,Antoni Pietrzak,B2C,Polska,Wielkopolskie
9380,Marcelina Skiba,B2C,Polska,Kujawsko-pomorskie
9381,Liliana Kukla,B2C,Polska,Mazowieckie
9382,Emilia Leszczyńska,B2C,Polska,Śląskie
9383,Kosma Wróblewski,B2C,Polska,Wielkopolskie
9384,Jan Němec,B2C,Czechy,
9385,Piotr Nowak,B2C,Polska,Pomorskie
9386,Dominika Zborowska,B2C,Polska,Wielkopolskie
9387,Marcel Sadowski,B2C,Polska,Świętokrzyskie
9388,Nikodem Zając,B2C,Polska,Śląskie
9389,Tereza Svoboda,B2C,Czechy,
9390,Michalina Olczyk,B2C,Polska,Podkarpackie
9391,Zuzanna Popławska,B2C,Polska,Świętokrzyskie
9392,Jan Michałowski,B2C,Polska,Podkarpackie
9393,Peter Richter,B2C,Niemcy,
9394,Felix Richter,B2C,Niemcy,
9395,Izabela Czerwińska,B2C,Polska,Małopolskie
9396,Oliwia Grabowska,B2C,Polska,Lubelskie
9397,Maria Schwarz,B2C,Niemcy,
9398,Oliwia Szymanek,B2C,Polska,Mazowieckie
9399,Milan Wiącek,B2C,Polska,Świętokrzyskie
9400,Emilia Stańczak,B2C,Polska,Małopolskie
9401,Justyna Krasowska,B2C,Polska,Dolnośląskie
9402,Jana Baláž,B2C,Słowacja,
9403,Benjamin Sienkiewicz,B2C,Polska,Śląskie
9404,Eva Matysiak,B2C,Polska,Lubelskie
9405,Ignacy Żurek,B2C,Polska,Śląskie
9406,Zuzanna Kuś,B2C,Polska,Śląskie
9407,Wiktoria Adamczak,B2C,Polska,Wielkopolskie
9408,Leon Mazur,B2C,Polska,Wielkopolskie
9409,Jan Karpiński,B2C,Polska,Wielkopolskie
9410,Maria Zimmermann,B2C,Niemcy,
9411,Andreas Fischer,B2C,Niemcy,
9412,Konstanty Kamiński,B2C,Polska,Śląskie
9413,Leonardo Marzec,B2C,Polska,Dolnośląskie
9414,Stanisław Olejnik,B2C,Polska,Wielkopolskie
9415,Zuzanna Malinowska,B2C,Polska,Mazowieckie
9416,Ignacy Nowak,B2C,Polska,Śląskie
9417,Mikołaj Niedzielski,B2C,Polska,Mazowieckie
9418,Nikodem Gałka,B2C,Polska,Mazowieckie
9419,Antoni Żak,B2C,Polska,Zachodniopomorskie
9420,Aleksandra Bednarek,B2C,Polska,Lubelskie
9421,Henryk Chmielewski,B2C,Polska,Małopolskie
9422,Filip Potocki,B2C,Polska,Warmińsko-mazurskie
9423,Jakub Pospíšil,B2C,Czechy,
